psi_norm		wexb(rad/s)
1.58328E-01	2.31698E+04
1.58979E-01	2.31505E+04
1.59630E-01	2.31311E+04
1.60281E-01	2.31119E+04
1.60932E-01	2.30927E+04
1.61583E-01	2.30736E+04
1.62235E-01	2.30545E+04
1.62886E-01	2.30355E+04
1.63537E-01	2.30165E+04
1.64188E-01	2.29976E+04
1.64839E-01	2.29787E+04
1.65490E-01	2.29599E+04
1.66141E-01	2.29412E+04
1.66793E-01	2.29226E+04
1.67444E-01	2.29040E+04
1.68095E-01	2.28855E+04
1.68746E-01	2.28670E+04
1.69397E-01	2.28485E+04
1.70048E-01	2.28302E+04
1.70699E-01	2.28118E+04
1.71351E-01	2.27936E+04
1.72002E-01	2.27754E+04
1.72653E-01	2.27572E+04
1.73304E-01	2.27391E+04
1.73955E-01	2.27210E+04
1.74606E-01	2.27029E+04
1.75257E-01	2.26850E+04
1.75909E-01	2.26670E+04
1.76560E-01	2.26492E+04
1.77211E-01	2.26313E+04
1.77862E-01	2.26136E+04
1.78513E-01	2.25959E+04
1.79164E-01	2.25782E+04
1.79815E-01	2.25605E+04
1.80467E-01	2.25430E+04
1.81118E-01	2.25255E+04
1.81769E-01	2.25080E+04
1.82420E-01	2.24907E+04
1.83071E-01	2.24733E+04
1.83722E-01	2.24560E+04
1.84373E-01	2.24387E+04
1.85025E-01	2.24214E+04
1.85676E-01	2.24032E+04
1.86327E-01	2.23852E+04
1.86978E-01	2.23678E+04
1.87629E-01	2.23506E+04
1.88280E-01	2.23333E+04
1.88931E-01	2.23162E+04
1.89583E-01	2.22991E+04
1.90234E-01	2.22821E+04
1.90885E-01	2.22652E+04
1.91536E-01	2.22484E+04
1.92187E-01	2.22316E+04
1.92838E-01	2.22149E+04
1.93489E-01	2.21982E+04
1.94141E-01	2.21816E+04
1.94792E-01	2.21651E+04
1.95443E-01	2.21486E+04
1.96094E-01	2.21322E+04
1.96745E-01	2.21158E+04
1.97396E-01	2.20996E+04
1.98047E-01	2.20834E+04
1.98699E-01	2.20673E+04
1.99350E-01	2.20513E+04
2.00001E-01	2.20352E+04
2.00652E-01	2.20192E+04
2.01303E-01	2.20033E+04
2.01954E-01	2.19875E+04
2.02605E-01	2.19717E+04
2.03257E-01	2.19560E+04
2.03908E-01	2.19404E+04
2.04559E-01	2.19247E+04
2.05210E-01	2.19092E+04
2.05861E-01	2.18937E+04
2.06512E-01	2.18782E+04
2.07163E-01	2.18629E+04
2.07815E-01	2.18476E+04
2.08466E-01	2.18323E+04
2.09117E-01	2.18171E+04
2.09768E-01	2.18019E+04
2.10419E-01	2.17867E+04
2.11070E-01	2.17717E+04
2.11721E-01	2.17567E+04
2.12373E-01	2.17418E+04
2.13024E-01	2.17269E+04
2.13675E-01	2.17120E+04
2.14326E-01	2.16972E+04
2.14977E-01	2.16824E+04
2.15628E-01	2.16677E+04
2.16279E-01	2.16531E+04
2.16931E-01	2.16385E+04
2.17582E-01	2.16240E+04
2.18233E-01	2.16094E+04
2.18884E-01	2.15950E+04
2.19535E-01	2.15805E+04
2.20186E-01	2.15661E+04
2.20837E-01	2.15518E+04
2.21489E-01	2.15376E+04
2.22140E-01	2.15233E+04
2.22791E-01	2.15092E+04
2.23442E-01	2.14950E+04
2.24093E-01	2.14810E+04
2.24744E-01	2.14669E+04
2.25395E-01	2.14529E+04
2.26047E-01	2.14389E+04
2.26698E-01	2.14250E+04
2.27349E-01	2.14111E+04
2.28000E-01	2.13972E+04
2.28651E-01	2.13834E+04
2.29302E-01	2.13698E+04
